,Unnamed: 0,ep_num,air_date,round_name,coord,category,value,daily_double,question,answer,correct_attempts,wrong_attempts,value_tuple,value_num,difficulty,topic_cluster,topic_name,human_score
611,38763,7380,2016-10-14,Double Jeopardy,"(2, 4)",MUSICIANS' MEMOIRS,"(1600,)",False,"2015:""Unfaithful Music & Disappearing Ink""",Elvis Costello,0.0,3.0,"(1600,)",1600.0,hard,18,Animals & Natural World,0
612,31381,4268,2003-03-05,Double Jeopardy,"(3, 4)",IT BORDERS RUSSIA,"(1600,)",False,Russia's northernmost border with another country is with this country,Norway,0.0,3.0,"(1600,)",1600.0,hard,1,"Dates, Time & Numbers",0
613,50322,7573,2017-07-12,Double Jeopardy,"(1, 5)",THE PITTSBURGH ADDRESS,"(2000,)",False,"In Pittsburgh in 1964, LBJ said, ""The Great"" this ""is when America's promise and her practice come together""",society,1.0,0.0,"(2000,)",2000.0,hard,3,Food & Cuisine,1
614,54918,7649,2017-12-07,Double Jeopardy,"(4, 3)",NEW TO THE OED,"(1200,)",False,"This 3-word term for a bullet with a hard casing, also a 1987 movie title",full metal jacket,1.0,0.0,"(1200,)",1200.0,hard,12,History & World Leaders,1
615,50682,7579,2017-07-20,Double Jeopardy,"(6, 4)",STRAIGHT FROM THE KING JAMES BIBLE,"(2000,)",True,"Lamentations 4:9: ""They that be slain with the ____ are better than they that be slain with hunger""",sword,1.0,0.0,"(2000,)",2000.0,hard,11,"Water, Transport & Landforms",1
616,58810,7715,2018-03-09,Double Jeopardy,"(5, 2)",TAKE ME TO YOUR LEADER,"(6000,)",True,"You will find this country's leader at Carthage Presidential Palace, near an archaeological site",Tunisia,1.0,0.0,"(6000,)",6000.0,hard,12,History & World Leaders,1
617,38356,7373,2016-10-05,Double Jeopardy,"(5, 4)",U.S. FIRSTS,"(1600,)",False,The Downing Urn was the first memorial to be placed in this capital area that now has many,the National Mall,1.0,0.0,"(1600,)",1600.0,hard,4,"Nature, Geography & Earth Science",1
618,24173,4149,2002-09-19,Jeopardy,"(3, 3)",ALL ABOUT ANIMALS,"(600,)",False,"These birds were named for the colorfully robed ""flock"" seen here",cardinals,0.0,3.0,"(600,)",600.0,medium,9,Inventions & Notable Names,0
619,46460,7509,2017-04-13,Jeopardy,"(1, 5)",LITERARY QUOTES,"(1000,)",False,"These ""do not a prison make, nor iron bars a cage""",stone walls,1.0,0.0,"(1000,)",1000.0,medium,16,"Sports, Royalty & Western History",1
620,8598,2682,1996-04-09,Jeopardy,"(5, 5)",GAMES,"(500,)",False,"In gin rummy, a hand ends when one player calls ""Gin"" or does this",Knock,1.0,0.0,"(500,)",500.0,medium,15,Literature & Language,1
621,25587,4172,2002-10-22,Double Jeopardy,"(4, 2)",TRICKY QUESTIONS,"(800,)",False,Russians celebrate the October Revolution of 1917 during this month,November,1.0,0.0,"(800,)",800.0,medium,5,"Mythology, Literature & Wordplay",1
622,22392,2970,1997-06-27,Double Jeopardy,"(3, 3)",PEOPLE,"(600,)",False,In 1996 Fatuma Roba became the first woman from this continent to win an Olympic marathon,Africa,1.0,0.0,"(600,)",600.0,medium,5,"Mythology, Literature & Wordplay",1
623,12243,2791,1996-10-21,Double Jeopardy,"(1, 3)",CONTEMPORARY WOMEN AUTHORS,"(600,)",False,"This author of ""Heartburn"" has written several films, including ""When Harry Met Sally""",Nora Ephron,1.0,0.0,"(600,)",600.0,medium,6,Performing Arts,1
624,58210,7705,2018-02-23,Jeopardy,"(3, 5)",TRADITIONAL ANNIVERSARY GIFTS,"(1000,)",False,"The 30th: These gems, perhaps a string of the seed type",pearls,1.0,0.0,"(1000,)",1000.0,medium,7,American Pop Culture,1
625,61792,7765,2018-05-18,Double Jeopardy,"(1, 2)",HAUTE FOR TEACHER,"(800,)",False,"In haute cuisine, bechamel, espagnole, hollandaise, tomato & veloute are the 5 ""mother"" these",sauces,1.0,0.0,"(800,)",800.0,medium,3,Food & Cuisine,1
626,50605,7578,2017-07-19,Double Jeopardy,"(2, 2)",LASSIE,"(800,)",False,"In his memoir, Jon Provost, who played Timmy, says he never fell down one of these; Lassie herself did, though",a well,1.0,0.0,"(800,)",800.0,medium,12,History & World Leaders,1
627,53712,7629,2017-11-09,Jeopardy,"(1, 5)",BODIES OF WATER,"(1000,)",False,"This ""colorful"" river forms Namibia's southern border with South Africa",the Orange River,0.0,3.0,"(1000,)",1000.0,medium,1,"Dates, Time & Numbers",0
628,37315,7358,2016-09-14,Jeopardy,"(6, 3)","GEOGRAPH""E""","(600,)",False,You can attend the Sun City Music Festival out in this West Texas town,El Paso,1.0,0.0,"(600,)",600.0,medium,19,20th Century History & Pop Culture,1
629,26853,4193,2002-11-20,Jeopardy,"(3, 5)",HELOISE'S BEAUTY HINTS,"(1000,)",False,Cut this kitchen item into wedges for applying makeup or for separating your toes during a pedicure,sponge,1.0,0.0,"(1000,)",1000.0,medium,8,Word Games,1
630,57287,7689,2018-02-01,Jeopardy,"(1, 3)",TALKIN' FOOTBALL,"(600,)",False,"By signaling for one of these, a returner can reel in a kick without fear of getting tackled",fair catch,0.0,3.0,"(600,)",600.0,medium,15,Literature & Language,0
631,58553,7711,2018-03-05,Jeopardy,"(1, 4)",SCIENCE,"(800,)",False,Haptic feedback uses this human sense to relay information from your smartphone,touch,1.0,0.0,"(800,)",800.0,medium,5,"Mythology, Literature & Wordplay",1
632,7764,2646,1996-02-19,Double Jeopardy,"(3, 3)",POLITICAL TERMS,"(600,)",False,The Containment Policy was Truman's plan to limit the expansion of this foreign political system,communism,1.0,0.0,"(600,)",600.0,medium,14,World Regions & Capitals,1
633,42503,7442,2017-01-10,Jeopardy,"(6, 3)",WHERE'S THAT OPERA HOUSE?,"(600,)",False,"The Staatsoper, once helmed by Gustav Mahler & Richard Strauss",Vienna,1.0,0.0,"(600,)",600.0,medium,3,Food & Cuisine,1
634,56240,7672,2018-01-09,Jeopardy,"(3, 4)",TOTALLY '80s WORDS!,"(800,)",False,"This Biblical word for morally good had a strong decade; Ferris Bueller was described as that kind of ""dude""",a righteous dude,1.0,0.0,"(800,)",800.0,medium,14,World Regions & Capitals,1
635,16971,2878,1997-02-19,Jeopardy,"(4, 5)",PEOPLE & PLACES,"(500,)",False,It's the religion of most Slovenes,Catholicism,1.0,0.0,"(500,)",500.0,medium,3,Food & Cuisine,1
636,40585,7411,2016-11-28,Jeopardy,"(1, 5)",WHERE IS IT?,"(1000,)",False,"K2:this mountain system (that's the ""K"")",the Karakoram,0.0,3.0,"(1000,)",1000.0,medium,3,Food & Cuisine,0
637,44299,7472,2017-02-21,Jeopardy,"(1, 5)",THEY NAMED A SCHOOL FOR ME,"(1000,)",False,"A director of the Baltimore & Ohio Railroad, on his death in 1873, he left $7 million to found a university & hospital",Johns Hopkins,1.0,0.0,"(1000,)",1000.0,medium,4,"Nature, Geography & Earth Science",1
638,27502,4203,2002-12-04,Jeopardy,"(4, 3)",TOLL-FREE NUMBERS,"(600,)",False,You can reach the Texas State Elections Division at 800-252-THIS,vote,1.0,0.0,"(600,)",600.0,medium,12,History & World Leaders,1
639,23949,4145,2002-09-13,Jeopardy,"(6, 4)","THE ""BLUE""s","(800,)",True,"It's the state flower of Texas, but keep it under your hat",bluebonnet,1.0,0.0,"(800,)",800.0,medium,5,"Mythology, Literature & Wordplay",1
640,31470,4270,2003-03-07,Jeopardy,"(1, 4)",THOSE FUNNY EUROPEANS,"(800,)",False,(Sarah of the Clue Crew reports from Rome.)  Romans used to flood the Piazza Navona mainly to stage mock versions of these,naval battles,1.0,0.0,"(800,)",800.0,medium,1,"Dates, Time & Numbers",1
641,28987,4228,2003-01-08,Double Jeopardy,"(2, 2)",ZOOG DISNEY CHANNEL,"(800,)",False,"Clu, Jack & Fi's encounters with all kinds of paranormal spooks go onto Fi's website on this show",So Weird,0.0,3.0,"(800,)",800.0,medium,0,Movies & Film,0
642,29793,4242,2003-01-28,Jeopardy,"(3, 3)",MEXICAN COOKING,"(600,)",False,You can make the traditional ties for these from strands of their corn husk wrappings,tamales,1.0,0.0,"(600,)",600.0,medium,7,American Pop Culture,1
643,40833,7415,2016-12-02,Double Jeopardy,"(1, 2)","THE TACO BELL CANON IN ""D""","(800,)",False,"@tacobell has tweeted that ""It's okay to do"" this double-""D"" party foul ""with rolled chicken tacos""",double-dip,1.0,0.0,"(800,)",800.0,medium,19,20th Century History & Pop Culture,1
644,51916,7599,2017-09-28,Jeopardy,"(6, 5)",HIGH ABOVE THE EARTH,"(1000,)",False,"7,494 feet, the Inuit symbol seen here on Blackcomb Mountain at this British Columbia ski resort",Whistler,1.0,0.0,"(1000,)",1000.0,medium,1,"Dates, Time & Numbers",1
645,11770,2781,1996-10-07,Double Jeopardy,"(5, 4)",POLITICAL TERMS,"(800,)",False,"Considered America's first political party, it was succeeded by the Whigs",the Federalists,1.0,1.0,"(800,)",800.0,medium,14,World Regions & Capitals,0
646,51308,7589,2017-09-14,Jeopardy,"(1, 4)",U.S. BUILDINGS,"(800,)",False,In 1742 a gilded grasshopper weathervane was placed atop this Boston hall; it's been there since,Faneuil Hall,1.0,0.0,"(800,)",800.0,medium,3,Food & Cuisine,1
647,61175,7755,2018-05-04,Jeopardy,"(6, 5)",QUICK FIX,"(1000,)",False,"Faulty cleanout plug, stuck shutoff valve",a plumber,0.0,3.0,"(1000,)",1000.0,medium,12,History & World Leaders,0
648,45149,7487,2017-03-14,Jeopardy,"(1, 3)",THE OTHER SIDE OF THE WORLD,"(600,)",False,"(Jimmy of the Clue Crew shows a globe on the monitor.) From Madrid, Spain, spin the globe and diametrically opposite is the hamlet of Weber on this country's North Island",New Zealand,1.0,0.0,"(600,)",600.0,medium,1,"Dates, Time & Numbers",1
649,37382,7359,2016-09-15,Jeopardy,"(3, 5)",LUCK OF THE DRAW,"(1000,)",False,"To draw with the aid of rulers, scales & compasses is this precise kind of technical drawing",drafting,0.0,3.0,"(1000,)",1000.0,medium,12,History & World Leaders,0
650,62269,7773,2018-05-30,Double Jeopardy,"(3, 2)",VISITORS FROM SPACE,"(800,)",False,"As Dr. Dick Solomon on this sitcom, John Lithgow led a team of loopy aliens sent to study Earth",3rd Rock from the Sun,1.0,0.0,"(800,)",800.0,medium,3,Food & Cuisine,1
651,60226,7739,2018-04-12,Double Jeopardy,"(1, 2)",PAPER TERMS,"(800,)",False,This strong & light yellow-brown paper shares its name with a Philippine city,manila,1.0,0.0,"(800,)",800.0,medium,14,World Regions & Capitals,1
652,4273,382,1986-02-25,Double Jeopardy,"(2, 4)",JOURNALISM,"(800,)",False,"""Newsweek"" spoke of ""the power of the press"" when B. Bain's dog was killed by copy of this heavy paper",Los Angeles Times,0.0,3.0,"(800,)",800.0,medium,5,"Mythology, Literature & Wordplay",0
653,41015,7418,2016-12-07,Double Jeopardy,"(6, 2)","LET'S CALL IT A ""DAY""","(800,)",False,In the 1960s someone had the bright idea to coin this hyphenated term for a very bright type of paint,Day-Glo,1.0,0.0,"(800,)",800.0,medium,12,History & World Leaders,1
654,6147,2585,1995-11-24,Double Jeopardy,"(2, 5)",WORLD HISTORY,"(1000,)",False,"In 1191, Berengaria married this king of England in Limassol, Cyprus",Richard the Lionheart,1.0,0.0,"(1000,)",1000.0,medium,17,Religion,1
655,39941,7400,2016-11-11,Double Jeopardy,"(6, 2)",IN OUR STARS,"(1000,)",True,"In the group of stars seen here, it's the bright star at the top",Polaris,1.0,0.0,"(1000,)",1000.0,medium,12,History & World Leaders,1
656,12496,2801,1996-11-04,Double Jeopardy,"(4, 5)",BLACK ACTORS & ACTRESSES,"(1000,)",False,"He won critical acclaim as John Travolta's hit man partner in ""Pulp Fiction""",Samuel (L.) Jackson,1.0,0.0,"(1000,)",1000.0,medium,13,Trivia & Famous People,1
657,36742,4359,2003-07-10,Double Jeopardy,"(2, 2)",THE SILVER SCREEN,"(800,)",False,This 1987 Danny DeVito-Richard Dreyfuss film about aluminum siding salesmen was set in 1963 Baltimore,Tin Men,0.0,3.0,"(800,)",800.0,medium,5,"Mythology, Literature & Wordplay",0
658,4905,2528,1995-09-06,Double Jeopardy,"(5, 3)",AMERICAN LITERATURE,"(600,)",False,This recent James Redfield novel tells of an ancient manuscript fround in Peru,The Celestine Prophecy,0.0,3.0,"(600,)",600.0,medium,16,"Sports, Royalty & Western History",0
659,53462,7625,2017-11-03,Jeopardy,"(1, 4)",THE HANDMADE TALE,"(800,)",False,"Portland Leather Goods makes $34 handmade covers for these, available from the State Department  for $135",passports,1.0,0.0,"(800,)",800.0,medium,11,"Water, Transport & Landforms",1
660,54065,7635,2017-11-17,Jeopardy,"(4, 3)",HISTORIC OBJECTS,"(600,)",False,"The ancient Persian artifact called the ""Spring of Khosrow"" was this, reputedly covering 40,000 square feet",carpet,0.0,3.0,"(600,)",600.0,medium,17,Religion,0
661,35946,4346,2003-06-23,Jeopardy,"(5, 3)",BOOKS TO LISTEN TO,"(600,)",False,"Follow along as New Yorker Tony Roberts reads this former mayor's book ""Leadership""",Rudolph Giuliani,1.0,0.0,"(600,)",600.0,medium,6,Performing Arts,1
662,57014,7684,2018-01-25,Double Jeopardy,"(4, 2)",THE PRODUCERS,"(800,)",False,"The 2005 biography ""Lion of Hollywood"" tells the story of this legendary producer, the second ""M"" in MGM",(Louis B.) Mayer,1.0,0.0,"(800,)",800.0,medium,13,Trivia & Famous People,1
663,17597,2889,1997-03-06,Double Jeopardy,"(4, 3)",LANGUAGES,"(600,)",False,"In Kenya, Parliamentary bills are drafted in both Swahili & this language",English,1.0,0.0,"(600,)",600.0,medium,14,World Regions & Capitals,1
664,25751,4175,2002-10-25,Jeopardy,"(3, 4)",BETTER KNOWN AS...,"(800,)",False,"Go ""Out on a Limb"":Shirley Beaty",Shirley MacLaine,1.0,0.0,"(800,)",800.0,medium,2,"Politics, Government & Industry",1
665,37381,7359,2016-09-15,Jeopardy,"(2, 5)",SCANDINAVIA,"(1000,)",False,"Ragnar Lothbrok, a warrior of these Scandinavians, is the main character of the History Channel series named for them",Vikings,1.0,0.0,"(1000,)",1000.0,medium,1,"Dates, Time & Numbers",1
666,42208,7437,2017-01-03,Jeopardy,"(5, 3)",CAPITAL CITY HOTELS,"(600,)",False,"Hotel Peter I,Hotel Soyuz",Moscow,1.0,0.0,"(600,)",600.0,medium,3,Food & Cuisine,1
667,146,3,1984-09-12,Double Jeopardy,"(4, 5)",WORLD OF FOOD,"(1000,)",False,"Stem of a variety of lily, known in Old England as ""sparrow grass""",asparagus,0.0,3.0,"(1000,)",1000.0,medium,7,American Pop Culture,0
668,17290,2883,1997-02-26,Double Jeopardy,"(1, 3)",BLACK AMERICA,"(600,)",False,The Associated Press named him Male Athlete of the Year after he won 4 gold medals at the 1936 Olympics,Jesse Owens,1.0,0.0,"(600,)",600.0,medium,4,"Nature, Geography & Earth Science",1
669,23063,2981,1997-07-14,Double Jeopardy,"(4, 3)",WOMEN'S FIRSTS,"(600,)",False,"""For Better or for Worse"", Lynn Johnston was the 1st woman to win this profession's Reuben Award",Cartooning,1.0,0.0,"(600,)",600.0,medium,5,"Mythology, Literature & Wordplay",1
670,15931,2862,1997-01-28,Jeopardy,"(1, 5)",BIBLICAL PEOPLE,"(500,)",True,"Jesus said of this disciple in John 1:42, ""Thou shalt be called Cephas""",Peter,1.0,0.0,"(500,)",500.0,medium,11,"Water, Transport & Landforms",1
671,55379,7657,2017-12-19,Jeopardy,"(2, 5)",SOUNDS LIKE A LIQUOR BRAND,"(1000,)",False,Australian wilderness grain-grinding buildings,bush mills,0.0,3.0,"(1000,)",1000.0,medium,7,American Pop Culture,0
672,39802,7398,2016-11-09,Jeopardy,"(1, 5)","MONEY, MONEY, MONEY","(1000,)",False,English settlers in the New World used this word from Algonquian for beads used as Indian money,wampum,0.0,3.0,"(1000,)",1000.0,medium,5,"Mythology, Literature & Wordplay",0
673,400,11,1984-09-24,Double Jeopardy,"(4, 3)",HOMONYMS,"(600,)",False,"Olympic swimmer, or what a tobacco chewer does into a spittoon",Spitz (spits),1.0,0.0,"(600,)",600.0,medium,14,World Regions & Capitals,1
674,7164,2623,1996-01-17,Double Jeopardy,"(3, 3)",LITERATURE,"(600,)",False,"Robert Jordan's big mission in ""For Whom the Bell Tolls"" is to blow up one of these structures",a bridge,1.0,0.0,"(600,)",600.0,medium,16,"Sports, Royalty & Western History",1
675,52936,7616,2017-10-23,Jeopardy,"(5, 5)",20th CENTURY NOVELS,"(1000,)",False,"""Go Tell It on the Mountain"", about the 14-year-old son of a preacher, was this author's first novel",(James) Baldwin,1.0,0.0,"(1000,)",1000.0,medium,6,Performing Arts,1
676,17238,2882,1997-02-25,Double Jeopardy,"(4, 4)",THE BIBLE,"(800,)",False,"Deceived, he blessed his son Jacob rather than Esau",Isaac,1.0,0.0,"(800,)",800.0,medium,11,"Water, Transport & Landforms",1
677,56642,7678,2018-01-17,Jeopardy,"(6, 3)","THE ""IS"" STORM","(600,)",False,"In politics, an avoider of foreign entanglements",isolationist,1.0,0.0,"(600,)",600.0,medium,8,Word Games,1
678,11344,2771,1996-09-23,Double Jeopardy,"(6, 3)",INTERNATIONAL ACTORS,"(600,)",False,"When this Belgian appeared as himself on ""Friends"", he dated Rachel & Monica",Jean-Claude Van Damme,1.0,0.0,"(600,)",600.0,medium,13,Trivia & Famous People,1
679,8839,2686,1996-04-15,Jeopardy,"(2, 5)",BIRTHDAY'S THE SAME,"(500,)",False,"This author of ""Happy Birthday, Wanda June"" could celebrate his November 11 birthday with Jonathan Winters","Kurt Vonnegut, Jr.",0.0,3.0,"(500,)",500.0,medium,12,History & World Leaders,0
680,10862,2758,1996-09-04,Double Jeopardy,"(6, 3)",THE FAMILY JULES,"(600,)",False,"His novels have inspired many movies, beginning with Georges Melies' ""A Trip to the Moon""",Jules Verne,1.0,0.0,"(600,)",600.0,medium,2,"Politics, Government & Industry",1
681,35364,4337,2003-06-10,Double Jeopardy,"(6, 2)",LET'S ROCK,"(800,)",False,"In 1964 Indiana governor Matthew Welsh declared this Kingsmen song to be ""pornographic""","""Louie Louie""",1.0,0.0,"(800,)",800.0,medium,12,History & World Leaders,1
682,29380,4235,2003-01-17,Jeopardy,"(3, 3)",RICE,"(600,)",False,This Italian dish is made by constantly stirring stock into rice until all the liquid is absorbed,risotto,1.0,0.0,"(600,)",600.0,medium,7,American Pop Culture,1
683,6441,2598,1995-12-13,Double Jeopardy,"(5, 3)",AUTHORS AT WAR,"(600,)",False,"George Orwell described his experiences fighting in this war in ""Homage to Catalonia""",Spanish Civil War,1.0,0.0,"(600,)",600.0,medium,6,Performing Arts,1
684,60529,7744,2018-04-19,Double Jeopardy,"(1, 2)",FICTIONAL STUDENTS,"(800,)",False,"In one ""Star Trek"" video game, you play David Forester, a cadet at this academy in San Francisco",Starfleet Academy,1.0,0.0,"(800,)",800.0,medium,6,Performing Arts,1
685,28933,4227,2003-01-07,Double Jeopardy,"(6, 2)",LANGUAGE QUESTIONS,"(800,)",False,"""Donde está el baño?"" is Spanish for ""where is"" this, sometimes discreetly called ""the facilities""",bathroom,1.0,0.0,"(800,)",800.0,medium,14,World Regions & Capitals,1
686,17997,2897,1997-03-18,Jeopardy,"(2, 5)",EXPLORERS,"(500,)",False,In 1605 this Frenchman wrote a detailed account of the Cape Cod area,Samuel de Champlain,1.0,0.0,"(500,)",500.0,medium,1,"Dates, Time & Numbers",1
687,18236,2901,1997-03-24,Jeopardy,"(3, 5)",INSTRUMENTS,"(500,)",False,"Colloquially called a ""sweet potato"", the modern form of this instrument originated in 19th century Italy",the ocarina,1.0,0.0,"(500,)",500.0,medium,18,Animals & Natural World,1
688,57707,7696,2018-02-12,Jeopardy,"(3, 4)",EVERYBODY'S A CRITIC,"(800,)",False,"A reviewer said of this 1965 novel, ""That isn't writing, it's research"", a play on Capote's own pithy quote",In Cold Blood,1.0,0.0,"(800,)",800.0,medium,12,History & World Leaders,1
689,45447,7492,2017-03-21,Jeopardy,"(3, 4)",PARTS OF THE WHOLE,"(800,)",False,"Canopy,suspension lines, harness",a parachute,1.0,0.0,"(800,)",800.0,medium,5,"Mythology, Literature & Wordplay",1
690,52153,7603,2017-10-04,Jeopardy,"(6, 5)",A KING JAMES BIBLE,"(1000,)",False,"To everything there is a season, so in 1610 James dissolved this, with which he'd been quarreling",Parliament,1.0,0.0,"(1000,)",1000.0,medium,11,"Water, Transport & Landforms",1
